,id,name,type(s),document,filename,doc,tokens,lemmas,POS,proper_nouns
124,127,pinsir,['bug'],"If it fails to crush the victim in its pincers, it will swing it around and toss it hard.",0127_pinsir.txt,if it fails to crush the victim in its pincers it will swing it around and toss it hard,"['if', 'it', 'fails', 'to', 'crush', 'the', 'victim', 'in', 'its', 'pincers', 'it', 'will', 'swing', 'it', 'around', 'and', 'toss', 'it', 'hard']","['if', 'it', 'fail', 'to', 'crush', 'the', 'victim', 'in', 'its', 'pincer', 'it', 'will', 'swing', 'it', 'around', 'and', 'toss', 'it', 'hard']","[('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'RP'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB')]",[]
125,128,tauros,['normal'],"When it targets an enemy, it charges furiously while whipping its body with its long tails.",0128_tauros.txt,when it targets an enemy it charges furiously while whipping its body with its long tails,"['when', 'it', 'targets', 'an', 'enemy', 'it', 'charges', 'furiously', 'while', 'whipping', 'its', 'body', 'with', 'its', 'long', 'tails']","['when', 'it', 'target', 'an', 'enemy', 'it', 'charge', 'furiously', 'while', 'whip', 'its', 'body', 'with', 'its', 'long', 'tail']","[('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
126,129,magikarp,['water'],"In the distant past, it was somewhat stronger than the horribly weak descendants that exist today.",0129_magikarp.txt,in the distant past it was somewhat stronger than the horribly weak descendants that exist today,"['in', 'the', 'distant', 'past', 'it', 'was', 'somewhat', 'stronger', 'than', 'the', 'horribly', 'weak', 'descendants', 'that', 'exist', 'today']","['in', 'the', 'distant', 'past', 'it', 'be', 'somewhat', 'strong', 'than', 'the', 'horribly', 'weak', 'descendant', 'that', 'exist', 'today']","[('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('DET', 'DT'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('NOUN', 'NN')]",[]
127,130,gyarados,"['water', 'flying']","Once it begins to rampage, a GYARADOS will burn everything down, even in a harsh storm.",0130_gyarados.txt,once it begins to rampage a gyarados will burn everything down even in a harsh storm,"['once', 'it', 'begins', 'to', 'rampage', 'a', 'gyarados', 'will', 'burn', 'everything', 'down', 'even', 'in', 'a', 'harsh', 'storm']","['once', 'it', 'begin', 'to', 'rampage', 'a', 'gyarado', 'will', 'burn', 'everything', 'down', 'even', 'in', 'a', 'harsh', 'storm']","[('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'NN'), ('ADP', 'RP'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]",[]
128,131,lapras,"['water', 'ice']",A POKéMON that has been over­ hunted almost to extinction. It can ferry people across the water.,0131_lapras.txt,a pokémon that has been over hunted almost to extinction it can ferry people across the water,"['a', 'pokémon', 'that', 'has', 'been', 'over', 'hunted', 'almost', 'to', 'extinction', 'it', 'can', 'ferry', 'people', 'across', 'the', 'water']","['a', 'pokémon', 'that', 'have', 'be', 'over', 'hunt', 'almost', 'to', 'extinction', 'it', 'can', 'ferry', 'people', 'across', 'the', 'water']","[('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('AUX', 'VBZ'), ('AUX', 'VBN'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADV', 'RB'), ('PART', 'TO'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]",[]
129,132,ditto,['normal'],Capable of copying an enemy's genetic code to instantly transform itself into a duplicate of the enemy.,0132_ditto.txt,capable of copying an enemys genetic code to instantly transform itself into a duplicate of the enemy,"['capable', 'of', 'copying', 'an', 'enemys', 'genetic', 'code', 'to', 'instantly', 'transform', 'itself', 'into', 'a', 'duplicate', 'of', 'the', 'enemy']","['capable', 'of', 'copy', 'an', 'enemys', 'genetic', 'code', 'to', 'instantly', 'transform', 'itself', 'into', 'a', 'duplicate', 'of', 'the', 'enemy']","[('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('PROPN', 'NNP'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PART', 'TO'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]",['enemys']
130,133,eevee,['normal'],Its genetic code is irregular. It may mutate if it is exposed to radiation from element STONEs.,0133_eevee.txt,its genetic code is irregular it may mutate if it is exposed to radiation from element stones,"['its', 'genetic', 'code', 'is', 'irregular', 'it', 'may', 'mutate', 'if', 'it', 'is', 'exposed', 'to', 'radiation', 'from', 'element', 'stones']","['its', 'genetic', 'code', 'be', 'irregular', 'it', 'may', 'mutate', 'if', 'it', 'be', 'expose', 'to', 'radiation', 'from', 'element', 'stone']","[('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
131,134,vaporeon,['water'],Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid's.,0134_vaporeon.txt,lives close to water its long tail is ridged with a fin which is often mistaken for a mermaids,"['lives', 'close', 'to', 'water', 'its', 'long', 'tail', 'is', 'ridged', 'with', 'a', 'fin', 'which', 'is', 'often', 'mistaken', 'for', 'a', 'mermaids']","['live', 'close', 'to', 'water', 'its', 'long', 'tail', 'be', 'ridge', 'with', 'a', 'fin', 'which', 'be', 'often', 'mistake', 'for', 'a', 'mermaid']","[('VERB', 'VBZ'), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS')]",[]
132,135,jolteon,['electric'],It accumulates negative ions in the atmosphere to blast out 10000- volt lightning bolts.,0135_jolteon.txt,it accumulates negative ions in the atmosphere to blast out 10000 volt lightning bolts,"['it', 'accumulates', 'negative', 'ions', 'in', 'the', 'atmosphere', 'to', 'blast', 'out', '10000', 'volt', 'lightning', 'bolts']","['it', 'accumulate', 'negative', 'ion', 'in', 'the', 'atmosphere', 'to', 'blast', 'out', '10000', 'volt', 'lightning', 'bolt']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'RP'), ('NUM', 'CD'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
133,136,flareon,['fire'],"When storing thermal energy in its body, its temperature could soar to over 1600 degrees.",0136_flareon.txt,when storing thermal energy in its body its temperature could soar to over 1600 degrees,"['when', 'storing', 'thermal', 'energy', 'in', 'its', 'body', 'its', 'temperature', 'could', 'soar', 'to', 'over', '1600', 'degrees']","['when', 'store', 'thermal', 'energy', 'in', 'its', 'body', 'its', 'temperature', 'could', 'soar', 'to', 'over', '1600', 'degree']","[('SCONJ', 'WRB'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('ADP', 'IN'), ('NUM', 'CD'), ('NOUN', 'NNS')]",[]
134,137,porygon,['normal'],A POKéMON that consists entirely of programming code. Capable of moving freely in cyberspace.,0137_porygon.txt,a pokémon that consists entirely of programming code capable of moving freely in cyberspace,"['a', 'pokémon', 'that', 'consists', 'entirely', 'of', 'programming', 'code', 'capable', 'of', 'moving', 'freely', 'in', 'cyberspace']","['a', 'pokémon', 'that', 'consist', 'entirely', 'of', 'program', 'code', 'capable', 'of', 'move', 'freely', 'in', 'cyberspace']","[('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADV', 'RB'), ('ADP', 'IN'), ('NOUN', 'NN')]",[]
135,138,omanyte,"['rock', 'water']","Although long extinct, in rare cases, it can be genetically resurrected from fossils.",0138_omanyte.txt,although long extinct in rare cases it can be genetically resurrected from fossils,"['although', 'long', 'extinct', 'in', 'rare', 'cases', 'it', 'can', 'be', 'genetically', 'resurrected', 'from', 'fossils']","['although', 'long', 'extinct', 'in', 'rare', 'case', 'it', 'can', 'be', 'genetically', 'resurrect', 'from', 'fossil']","[('SCONJ', 'IN'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('ADV', 'RB'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NNS')]",[]
136,139,omastar,"['rock', 'water']",A prehistoric POKéMON that died out when its heavy shell made it impossible to catch prey.,0139_omastar.txt,a prehistoric pokémon that died out when its heavy shell made it impossible to catch prey,"['a', 'prehistoric', 'pokémon', 'that', 'died', 'out', 'when', 'its', 'heavy', 'shell', 'made', 'it', 'impossible', 'to', 'catch', 'prey']","['a', 'prehistoric', 'pokémon', 'that', 'die', 'out', 'when', 'its', 'heavy', 'shell', 'make', 'it', 'impossible', 'to', 'catch', 'prey']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBD'), ('ADP', 'RP'), ('SCONJ', 'WRB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('ADJ', 'JJ'), ('PART', 'TO'), ('VERB', 'VB'), ('PROPN', 'NNP')]",['prey']
137,140,kabuto,"['rock', 'water']",A POKéMON that was resurrected from a fossil found in what was once the ocean floor eons ago.,0140_kabuto.txt,a pokémon that was resurrected from a fossil found in what was once the ocean floor eons ago,"['a', 'pokémon', 'that', 'was', 'resurrected', 'from', 'a', 'fossil', 'found', 'in', 'what', 'was', 'once', 'the', 'ocean', 'floor', 'eons', 'ago']","['a', 'pokémon', 'that', 'be', 'resurrect', 'from', 'a', 'fossil', 'find', 'in', 'what', 'be', 'once', 'the', 'ocean', 'floor', 'eon', 'ago']","[('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'WP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADV', 'RB')]",[]
138,141,kabutops,"['rock', 'water']",Its sleek shape is perfect for swim­ ming. It slashes prey with its claws and drains the body fluids.,0141_kabutops.txt,its sleek shape is perfect for swim ming it slashes prey with its claws and drains the body fluids,"['its', 'sleek', 'shape', 'is', 'perfect', 'for', 'swim', 'ming', 'it', 'slashes', 'prey', 'with', 'its', 'claws', 'and', 'drains', 'the', 'body', 'fluids']","['its', 'sleek', 'shape', 'be', 'perfect', 'for', 'swim', 'ming', 'it', 'slash', 'prey', 'with', 'its', 'claw', 'and', 'drain', 'the', 'body', 'fluid']","[('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
139,142,aerodactyl,"['rock', 'flying']",A Pokémon that roamed the skies in the dinosaur era. Its teeth are like saw blades.,0142_aerodactyl.txt,a pokémon that roamed the skies in the dinosaur era its teeth are like saw blades,"['a', 'pokémon', 'that', 'roamed', 'the', 'skies', 'in', 'the', 'dinosaur', 'era', 'its', 'teeth', 'are', 'like', 'saw', 'blades']","['a', 'pokémon', 'that', 'roam', 'the', 'sky', 'in', 'the', 'dinosaur', 'era', 'its', 'tooth', 'be', 'like', 'saw', 'blade']","[('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
140,143,snorlax,['normal'],"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful.",0143_snorlax.txt,very lazy just eats and sleeps as its rotund bulk builds it becomes steadily more slothful,"['very', 'lazy', 'just', 'eats', 'and', 'sleeps', 'as', 'its', 'rotund', 'bulk', 'builds', 'it', 'becomes', 'steadily', 'more', 'slothful']","['very', 'lazy', 'just', 'eat', 'and', 'sleep', 'as', 'its', 'rotund', 'bulk', 'build', 'it', 'become', 'steadily', 'more', 'slothful']","[('ADV', 'RB'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('ADV', 'RBR'), ('ADJ', 'JJ')]",[]
141,144,articuno,"['ice', 'flying']",A legendary bird POKéMON that is said to appear to doomed people who are lost in icy mountains.,0144_articuno.txt,a legendary bird pokémon that is said to appear to doomed people who are lost in icy mountains,"['a', 'legendary', 'bird', 'pokémon', 'that', 'is', 'said', 'to', 'appear', 'to', 'doomed', 'people', 'who', 'are', 'lost', 'in', 'icy', 'mountains']","['a', 'legendary', 'bird', 'pokémon', 'that', 'be', 'say', 'to', 'appear', 'to', 'doom', 'people', 'who', 'be', 'lose', 'in', 'icy', 'mountain']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PRON', 'WDT'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('PART', 'TO'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('PRON', 'WP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",['pokémon']
142,145,zapdos,"['electric', 'flying']",A legendary bird POKéMON that is said to appear from clouds while dropping enormous lightning bolts.,0145_zapdos.txt,a legendary bird pokémon that is said to appear from clouds while dropping enormous lightning bolts,"['a', 'legendary', 'bird', 'pokémon', 'that', 'is', 'said', 'to', 'appear', 'from', 'clouds', 'while', 'dropping', 'enormous', 'lightning', 'bolts']","['a', 'legendary', 'bird', 'pokémon', 'that', 'be', 'say', 'to', 'appear', 'from', 'cloud', 'while', 'drop', 'enormous', 'lightning', 'bolt']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PRON', 'WDT'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",['pokémon']
143,146,moltres,"['fire', 'flying']",Known as the legendary bird of fire. Every flap of its wings creates a dazzling flash of flames.,0146_moltres.txt,known as the legendary bird of fire every flap of its wings creates a dazzling flash of flames,"['known', 'as', 'the', 'legendary', 'bird', 'of', 'fire', 'every', 'flap', 'of', 'its', 'wings', 'creates', 'a', 'dazzling', 'flash', 'of', 'flames']","['know', 'as', 'the', 'legendary', 'bird', 'of', 'fire', 'every', 'flap', 'of', 'its', 'wing', 'create', 'a', 'dazzle', 'flash', 'of', 'flame']","[('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBZ'), ('DET', 'DT'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS')]",[]
144,147,dratini,['dragon'],Long considered a mythical POKéMON until recently when a small colony was found living underwater.,0147_dratini.txt,long considered a mythical pokémon until recently when a small colony was found living underwater,"['long', 'considered', 'a', 'mythical', 'pokémon', 'until', 'recently', 'when', 'a', 'small', 'colony', 'was', 'found', 'living', 'underwater']","['long', 'consider', 'a', 'mythical', 'pokémon', 'until', 'recently', 'when', 'a', 'small', 'colony', 'be', 'find', 'live', 'underwater']","[('ADV', 'RB'), ('VERB', 'VBD'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADV', 'RB'), ('SCONJ', 'WRB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('VERB', 'VBG'), ('NOUN', 'NN')]",[]
145,148,dragonair,['dragon'],A mystical POKéMON that exudes a gentle aura. Has the ability to change climate conditions.,0148_dragonair.txt,a mystical pokémon that exudes a gentle aura has the ability to change climate conditions,"['a', 'mystical', 'pokémon', 'that', 'exudes', 'a', 'gentle', 'aura', 'has', 'the', 'ability', 'to', 'change', 'climate', 'conditions']","['a', 'mystical', 'pokémon', 'that', 'exude', 'a', 'gentle', 'aura', 'have', 'the', 'ability', 'to', 'change', 'climate', 'condition']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",[]
146,149,dragonite,"['dragon', 'flying']",An extremely rarely seen marine POKéMON. Its intelligence is said to match that of humans.,0149_dragonite.txt,an extremely rarely seen marine pokémon its intelligence is said to match that of humans,"['an', 'extremely', 'rarely', 'seen', 'marine', 'pokémon', 'its', 'intelligence', 'is', 'said', 'to', 'match', 'that', 'of', 'humans']","['an', 'extremely', 'rarely', 'see', 'marine', 'pokémon', 'its', 'intelligence', 'be', 'say', 'to', 'match', 'that', 'of', 'human']","[('DET', 'DT'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBN'), ('PROPN', 'NNP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'DT'), ('ADP', 'IN'), ('NOUN', 'NNS')]",['marine']
147,150,mewtwo,['psychic'],It was created by a scientist after years of horrific gene splicing and DNA engineering experiments.,0150_mewtwo.txt,it was created by a scientist after years of horrific gene splicing and dna engineering experiments,"['it', 'was', 'created', 'by', 'a', 'scientist', 'after', 'years', 'of', 'horrific', 'gene', 'splicing', 'and', 'dna', 'engineering', 'experiments']","['it', 'be', 'create', 'by', 'a', 'scientist', 'after', 'year', 'of', 'horrific', 'gene', 'splicing', 'and', 'dna', 'engineering', 'experiment']","[('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PROPN', 'NNP'), ('NOUN', 'NN'), ('NOUN', 'NNS')]",['dna']
148,151,mew,['psychic'],So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.,0151_mew.txt,so rare that it is still said to be a mirage by many experts only a few people have seen it worldwide,"['so', 'rare', 'that', 'it', 'is', 'still', 'said', 'to', 'be', 'a', 'mirage', 'by', 'many', 'experts', 'only', 'a', 'few', 'people', 'have', 'seen', 'it', 'worldwide']","['so', 'rare', 'that', 'it', 'be', 'still', 'say', 'to', 'be', 'a', 'mirage', 'by', 'many', 'expert', 'only', 'a', 'few', 'people', 'have', 'see', 'it', 'worldwide']","[('ADV', 'RB'), ('ADJ', 'JJ'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('VERB', 'VBN'), ('PART', 'TO'), ('AUX', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('ADV', 'RB')]",[]
149,152,chikorita,['grass'],A sweet aroma gently wafts from the leaf on its head. It is docile and loves to soak up the sun's rays.,0152_chikorita.txt,a sweet aroma gently wafts from the leaf on its head it is docile and loves to soak up the suns rays,"['a', 'sweet', 'aroma', 'gently', 'wafts', 'from', 'the', 'leaf', 'on', 'its', 'head', 'it', 'is', 'docile', 'and', 'loves', 'to', 'soak', 'up', 'the', 'suns', 'rays']","['a', 'sweet', 'aroma', 'gently', 'waft', 'from', 'the', 'leaf', 'on', 'its', 'head', 'it', 'be', 'docile', 'and', 'love', 'to', 'soak', 'up', 'the', 'sun', 'ray']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'RP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBZ')]",[]
150,153,bayleef,['grass'],"The scent of spices comes from around its neck. Somehow, sniffing it makes you want to fight.",0153_bayleef.txt,the scent of spices comes from around its neck somehow sniffing it makes you want to fight,"['the', 'scent', 'of', 'spices', 'comes', 'from', 'around', 'its', 'neck', 'somehow', 'sniffing', 'it', 'makes', 'you', 'want', 'to', 'fight']","['the', 'scent', 'of', 'spice', 'come', 'from', 'around', 'its', 'neck', 'somehow', 'sniff', 'it', 'make', 'you', 'want', 'to', 'fight']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PART', 'TO'), ('VERB', 'VB')]",[]
151,154,meganium,['grass'],The aroma that rises from its petals contains a substance that calms aggressive feelings.,0154_meganium.txt,the aroma that rises from its petals contains a substance that calms aggressive feelings,"['the', 'aroma', 'that', 'rises', 'from', 'its', 'petals', 'contains', 'a', 'substance', 'that', 'calms', 'aggressive', 'feelings']","['the', 'aroma', 'that', 'rise', 'from', 'its', 'petal', 'contain', 'a', 'substance', 'that', 'calm', 'aggressive', 'feeling']","[('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
