"id","pokemon","description","Doc","Tokens","Lemmas","POS","Proper_Nouns","Named_Entities","NE_Words"
"304","aron","this pokmon has a body of steel to make its body aron feeds on iron ore that it digs from mountains occasionally it causes major trouble by eating bridges and rails","this pokmon has a body of steel to make its body aron feeds on iron ore that it digs from mountains occasionally it causes major trouble by eating bridges and rails","['this', 'pokmon', 'has', 'a', 'body', 'of', 'steel', 'to', 'make', 'its', 'body', 'aron', 'feeds', 'on', 'iron', 'ore', 'that', 'it', 'digs', 'from', 'mountains', 'occasionally', 'it', 'causes', 'major', 'trouble', 'by', 'eating', 'bridges', 'and', 'rails']","['this', 'pokmon', 'have', 'a', 'body', 'of', 'steel', 'to', 'make', 'its', 'body', 'aron', 'feed', 'on', 'iron', 'ore', 'that', 'it', 'dig', 'from', 'mountain', 'occasionally', 'it', 'cause', 'major', 'trouble', 'by', 'eat', 'bridge', 'and', 'rail']","[('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NNS')]","[]","[]","[]"
"305","lairon","lairon tempers its steel body by drinking highly nutritious mineral springwater until it is bloated this pokmon makes its nest close to springs of delicious water","lairon tempers its steel body by drinking highly nutritious mineral springwater until it is bloated this pokmon makes its nest close to springs of delicious water","['lairon', 'tempers', 'its', 'steel', 'body', 'by', 'drinking', 'highly', 'nutritious', 'mineral', 'springwater', 'until', 'it', 'is', 'bloated', 'this', 'pokmon', 'makes', 'its', 'nest', 'close', 'to', 'springs', 'of', 'delicious', 'water']","['lairon', 'temper', 'its', 'steel', 'body', 'by', 'drink', 'highly', 'nutritious', 'mineral', 'springwater', 'until', 'it', 'be', 'bloat', 'this', 'pokmon', 'make', 'its', 'nest', 'close', 'to', 'spring', 'of', 'delicious', 'water']","[('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"306","aggron","aggron claims an entire mountain as its own territory it mercilessly beats up anything that violates its environment this pokmon vigilantly patrols its territory at all times","aggron claims an entire mountain as its own territory it mercilessly beats up anything that violates its environment this pokmon vigilantly patrols its territory at all times","['aggron', 'claims', 'an', 'entire', 'mountain', 'as', 'its', 'own', 'territory', 'it', 'mercilessly', 'beats', 'up', 'anything', 'that', 'violates', 'its', 'environment', 'this', 'pokmon', 'vigilantly', 'patrols', 'its', 'territory', 'at', 'all', 'times']","['aggron', 'claim', 'an', 'entire', 'mountain', 'as', 'its', 'own', 'territory', 'it', 'mercilessly', 'beat', 'up', 'anything', 'that', 'violate', 'its', 'environment', 'this', 'pokmon', 'vigilantly', 'patrol', 'its', 'territory', 'at', 'all', 'time']","[('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('PRON', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS')]","[]","['PERSON']","[aggron]"
"307","meditite","meditite undertakes rigorous mental training deep in the mountains however whenever it meditates this pokmon always loses its concentration and focus as a result its training never ends","meditite undertakes rigorous mental training deep in the mountains however whenever it meditates this pokmon always loses its concentration and focus as a result its training never ends","['meditite', 'undertakes', 'rigorous', 'mental', 'training', 'deep', 'in', 'the', 'mountains', 'however', 'whenever', 'it', 'meditates', 'this', 'pokmon', 'always', 'loses', 'its', 'concentration', 'and', 'focus', 'as', 'a', 'result', 'its', 'training', 'never', 'ends']","['meditite', 'undertake', 'rigorous', 'mental', 'training', 'deep', 'in', 'the', 'mountain', 'however', 'whenever', 'it', 'meditate', 'this', 'pokmon', 'always', 'lose', 'its', 'concentration', 'and', 'focus', 'as', 'a', 'result', 'its', 'training', 'never', 'end']","[('PROPN', 'NNP'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ')]","['meditite']","[]","[]"
"308","medicham","it is said that through meditation medicham heightens energy inside its body and sharpens its sixth sense this pokmon hides its presence by merging itself with fields and mountains","it is said that through meditation medicham heightens energy inside its body and sharpens its sixth sense this pokmon hides its presence by merging itself with fields and mountains","['it', 'is', 'said', 'that', 'through', 'meditation', 'medicham', 'heightens', 'energy', 'inside', 'its', 'body', 'and', 'sharpens', 'its', 'sixth', 'sense', 'this', 'pokmon', 'hides', 'its', 'presence', 'by', 'merging', 'itself', 'with', 'fields', 'and', 'mountains']","['it', 'be', 'say', 'that', 'through', 'meditation', 'medicham', 'heightens', 'energy', 'inside', 'its', 'body', 'and', 'sharpen', 'its', 'sixth', 'sense', 'this', 'pokmon', 'hide', 'its', 'presence', 'by', 'merge', 'itself', 'with', 'field', 'and', 'mountain']","[('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('SCONJ', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NNS')]","['medicham', 'heightens', 'energy']","['ORDINAL']","[sixth]"
"309","electrike","electrike stores electricity in its long body hair this pokmon stimulates its leg muscles with electric charges these jolts of power give its legs explosive acceleration performance","electrike stores electricity in its long body hair this pokmon stimulates its leg muscles with electric charges these jolts of power give its legs explosive acceleration performance","['electrike', 'stores', 'electricity', 'in', 'its', 'long', 'body', 'hair', 'this', 'pokmon', 'stimulates', 'its', 'leg', 'muscles', 'with', 'electric', 'charges', 'these', 'jolts', 'of', 'power', 'give', 'its', 'legs', 'explosive', 'acceleration', 'performance']","['electrike', 'store', 'electricity', 'in', 'its', 'long', 'body', 'hair', 'this', 'pokmon', 'stimulate', 'its', 'leg', 'muscle', 'with', 'electric', 'charge', 'these', 'jolt', 'of', 'power', 'give', 'its', 'leg', 'explosive', 'acceleration', 'performance']","[('ADJ', 'JJ'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","[]","[]"
"310","manectric","manectric is constantly discharging electricity from its mane the sparks sometimes ignite forest fires when it enters a battle this pokmon creates thunderclouds","manectric is constantly discharging electricity from its mane the sparks sometimes ignite forest fires when it enters a battle this pokmon creates thunderclouds","['manectric', 'is', 'constantly', 'discharging', 'electricity', 'from', 'its', 'mane', 'the', 'sparks', 'sometimes', 'ignite', 'forest', 'fires', 'when', 'it', 'enters', 'a', 'battle', 'this', 'pokmon', 'creates', 'thunderclouds']","['manectric', 'be', 'constantly', 'discharge', 'electricity', 'from', 'its', 'mane', 'the', 'spark', 'sometimes', 'ignite', 'forest', 'fire', 'when', 'it', 'enter', 'a', 'battle', 'this', 'pokmon', 'create', 'thundercloud']","[('PROPN', 'NNP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NNS')]","['manectric']","[]","[]"
"311","plusle","plusle always acts as a cheerleader for its partners whenever a teammate puts out a good effort in battle this pokmon shorts out its body to create the crackling noises of sparks to show its joy","plusle always acts as a cheerleader for its partners whenever a teammate puts out a good effort in battle this pokmon shorts out its body to create the crackling noises of sparks to show its joy","['plusle', 'always', 'acts', 'as', 'a', 'cheerleader', 'for', 'its', 'partners', 'whenever', 'a', 'teammate', 'puts', 'out', 'a', 'good', 'effort', 'in', 'battle', 'this', 'pokmon', 'shorts', 'out', 'its', 'body', 'to', 'create', 'the', 'crackling', 'noises', 'of', 'sparks', 'to', 'show', 'its', 'joy']","['plusle', 'always', 'act', 'as', 'a', 'cheerleader', 'for', 'its', 'partner', 'whenever', 'a', 'teammate', 'put', 'out', 'a', 'good', 'effort', 'in', 'battle', 'this', 'pokmon', 'short', 'out', 'its', 'body', 'to', 'create', 'the', 'crackling', 'noise', 'of', 'spark', 'to', 'show', 'its', 'joy']","[('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN')]","[]","[]","[]"
"312","minun","minun is more concerned about cheering on its partners than its own safety it shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates","minun is more concerned about cheering on its partners than its own safety it shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates","['minun', 'is', 'more', 'concerned', 'about', 'cheering', 'on', 'its', 'partners', 'than', 'its', 'own', 'safety', 'it', 'shorts', 'out', 'the', 'electricity', 'in', 'its', 'body', 'to', 'create', 'brilliant', 'showers', 'of', 'sparks', 'to', 'cheer', 'on', 'its', 'teammates']","['minun', 'be', 'more', 'concerned', 'about', 'cheer', 'on', 'its', 'partner', 'than', 'its', 'own', 'safety', 'it', 'short', 'out', 'the', 'electricity', 'in', 'its', 'body', 'to', 'create', 'brilliant', 'shower', 'of', 'spark', 'to', 'cheer', 'on', 'its', 'teammate']","[('PROPN', 'NNP'), ('AUX', 'VBZ'), ('ADV', 'RBR'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS')]","['minun']","[]","[]"
"313","volbeat","with the arrival of night volbeat emits light from its tail it communicates with others by adjusting the intensity and flashing of its light this pokmon is attracted by the sweet aroma of illumise","with the arrival of night volbeat emits light from its tail it communicates with others by adjusting the intensity and flashing of its light this pokmon is attracted by the sweet aroma of illumise","['with', 'the', 'arrival', 'of', 'night', 'volbeat', 'emits', 'light', 'from', 'its', 'tail', 'it', 'communicates', 'with', 'others', 'by', 'adjusting', 'the', 'intensity', 'and', 'flashing', 'of', 'its', 'light', 'this', 'pokmon', 'is', 'attracted', 'by', 'the', 'sweet', 'aroma', 'of', 'illumise']","['with', 'the', 'arrival', 'of', 'night', 'volbeat', 'emit', 'light', 'from', 'its', 'tail', 'it', 'communicate', 'with', 'other', 'by', 'adjust', 'the', 'intensity', 'and', 'flashing', 'of', 'its', 'light', 'this', 'pokmon', 'be', 'attract', 'by', 'the', 'sweet', 'aroma', 'of', 'illumise']","[('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN')]","[]","[]","[]"
"314","illumise","with its sweet aroma it guides volbeat to draw signs with light in the night sky","with its sweet aroma it guides volbeat to draw signs with light in the night sky","['with', 'its', 'sweet', 'aroma', 'it', 'guides', 'volbeat', 'to', 'draw', 'signs', 'with', 'light', 'in', 'the', 'night', 'sky']","['with', 'its', 'sweet', 'aroma', 'it', 'guide', 'volbeat', 'to', 'draw', 'sign', 'with', 'light', 'in', 'the', 'night', 'sky']","[('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","[]","[]"
"315","roselia","roselia shoots sharp thorns as projectiles at any opponent that tries to steal the flowers on its arms the aroma of this pokmon brings serenity to living things","roselia shoots sharp thorns as projectiles at any opponent that tries to steal the flowers on its arms the aroma of this pokmon brings serenity to living things","['roselia', 'shoots', 'sharp', 'thorns', 'as', 'projectiles', 'at', 'any', 'opponent', 'that', 'tries', 'to', 'steal', 'the', 'flowers', 'on', 'its', 'arms', 'the', 'aroma', 'of', 'this', 'pokmon', 'brings', 'serenity', 'to', 'living', 'things']","['roselia', 'shoot', 'sharp', 'thorn', 'as', 'projectile', 'at', 'any', 'opponent', 'that', 'try', 'to', 'steal', 'the', 'flower', 'on', 'its', 'arm', 'the', 'aroma', 'of', 'this', 'pokmon', 'bring', 'serenity', 'to', 'live', 'thing']","[('PROPN', 'NNP'), ('VERB', 'VBZ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NNS')]","['roselia']","['GPE']","[roselia]"
"316","gulpin","virtually all of gulpins body is its stomach as a result it can swallow something its own size this pokmons stomach contains a special fluid that digests anything","virtually all of gulpins body is its stomach as a result it can swallow something its own size this pokmons stomach contains a special fluid that digests anything","['virtually', 'all', 'of', 'gulpins', 'body', 'is', 'its', 'stomach', 'as', 'a', 'result', 'it', 'can', 'swallow', 'something', 'its', 'own', 'size', 'this', 'pokmons', 'stomach', 'contains', 'a', 'special', 'fluid', 'that', 'digests', 'anything']","['virtually', 'all', 'of', 'gulpin', 'body', 'be', 'its', 'stomach', 'as', 'a', 'result', 'it', 'can', 'swallow', 'something', 'its', 'own', 'size', 'this', 'pokmon', 'stomach', 'contain', 'a', 'special', 'fluid', 'that', 'digest', 'anything']","[('ADV', 'RB'), ('PRON', 'DT'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'NN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('PRON', 'NN')]","[]","[]","[]"
"317","swalot","when swalot spots prey it spurts out a hideously toxic fluid from its pores and sprays the target once the prey has weakened this pokmon gulps it down whole with its cavernous mouth","when swalot spots prey it spurts out a hideously toxic fluid from its pores and sprays the target once the prey has weakened this pokmon gulps it down whole with its cavernous mouth","['when', 'swalot', 'spots', 'prey', 'it', 'spurts', 'out', 'a', 'hideously', 'toxic', 'fluid', 'from', 'its', 'pores', 'and', 'sprays', 'the', 'target', 'once', 'the', 'prey', 'has', 'weakened', 'this', 'pokmon', 'gulps', 'it', 'down', 'whole', 'with', 'its', 'cavernous', 'mouth']","['when', 'swalot', 'spot', 'prey', 'it', 'spurt', 'out', 'a', 'hideously', 'toxic', 'fluid', 'from', 'its', 'pore', 'and', 'spray', 'the', 'target', 'once', 'the', 'prey', 'have', 'weaken', 'this', 'pokmon', 'gulp', 'it', 'down', 'whole', 'with', 'its', 'cavernous', 'mouth']","[('SCONJ', 'WRB'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('DET', 'DT'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADP', 'RP'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"318","carvanha","carvanhas strongly developed jaws and its sharply pointed fangs pack the destructive power to rip out boat hulls many boats have been attacked and sunk by this pokmon","carvanhas strongly developed jaws and its sharply pointed fangs pack the destructive power to rip out boat hulls many boats have been attacked and sunk by this pokmon","['carvanhas', 'strongly', 'developed', 'jaws', 'and', 'its', 'sharply', 'pointed', 'fangs', 'pack', 'the', 'destructive', 'power', 'to', 'rip', 'out', 'boat', 'hulls', 'many', 'boats', 'have', 'been', 'attacked', 'and', 'sunk', 'by', 'this', 'pokmon']","['carvanhas', 'strongly', 'develop', 'jaw', 'and', 'its', 'sharply', 'point', 'fang', 'pack', 'the', 'destructive', 'power', 'to', 'rip', 'out', 'boat', 'hull', 'many', 'boat', 'have', 'be', 'attack', 'and', 'sink', 'by', 'this', 'pokmon']","[('PROPN', 'NNP'), ('ADV', 'RB'), ('VERB', 'VBD'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('ADV', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'RP'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('AUX', 'VBN'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]","['carvanhas']","[]","[]"
"319","sharpedo","nicknamed the bully of the sea sharpedo is widely feared its cruel fangs grow back immediately if they snap off just one of these pokmon can thoroughly tear apart a supertanker","nicknamed the bully of the sea sharpedo is widely feared its cruel fangs grow back immediately if they snap off just one of these pokmon can thoroughly tear apart a supertanker","['nicknamed', 'the', 'bully', 'of', 'the', 'sea', 'sharpedo', 'is', 'widely', 'feared', 'its', 'cruel', 'fangs', 'grow', 'back', 'immediately', 'if', 'they', 'snap', 'off', 'just', 'one', 'of', 'these', 'pokmon', 'can', 'thoroughly', 'tear', 'apart', 'a', 'supertanker']","['nickname', 'the', 'bully', 'of', 'the', 'sea', 'sharpedo', 'be', 'widely', 'fear', 'its', 'cruel', 'fang', 'grow', 'back', 'immediately', 'if', 'they', 'snap', 'off', 'just', 'one', 'of', 'these', 'pokmon', 'can', 'thoroughly', 'tear', 'apart', 'a', 'supertanker']","[('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('VERB', 'VBN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'RP'), ('ADV', 'RB'), ('NUM', 'CD'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"320","wailmer","wailmers nostrils are located above its eyes this playful pokmon loves to startle people by forcefully snorting out seawater it stores inside its body out of its nostrils","wailmers nostrils are located above its eyes this playful pokmon loves to startle people by forcefully snorting out seawater it stores inside its body out of its nostrils","['wailmers', 'nostrils', 'are', 'located', 'above', 'its', 'eyes', 'this', 'playful', 'pokmon', 'loves', 'to', 'startle', 'people', 'by', 'forcefully', 'snorting', 'out', 'seawater', 'it', 'stores', 'inside', 'its', 'body', 'out', 'of', 'its', 'nostrils']","['wailmer', 'nostril', 'be', 'locate', 'above', 'its', 'eye', 'this', 'playful', 'pokmon', 'love', 'to', 'startle', 'people', 'by', 'forcefully', 'snort', 'out', 'seawater', 'it', 'store', 'inside', 'its', 'body', 'out', 'of', 'its', 'nostril']","[('NOUN', 'NNS'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'RP'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS')]","[]","[]","[]"
